type,season,rank,score,name,tag
mt,1,151,4116,Foxxell,P02LCPCJR
mt,1,152,4115,火龙,UU8CCLJQU
mt,1,153,4115,LSK_RONALD,R0CP9YVC
mt,1,154,4114,yasho,RQJ28JQCU
mt,1,155,4114,Jay,8YVLQLG0
mt,1,156,4112,benatron,9GUVLR0Y
mt,1,157,4112,✨️Møĥãmmãđ❤️2.6,VPL8L82LJ
mt,1,158,4110,✨拉菲 | Raphi™✨,LQPUQLU2G
mt,1,159,4110,클로,CUVY2VCJ0
mt,1,160,4109,Маруан,UC2C8RV2U
mt,1,161,4109,ynsmrdkr,YJVRVYC29
mt,1,162,4109,ThA1,JPUU00880
mt,1,163,4109,goblin2elixir,2Q8JV0GQ0
mt,1,164,4108,TurtleFish,2V9JLQQ8
mt,1,165,4108,Shedding,8Y0CGVQR
mt,1,166,4108,Kさく信者,U82JQLJCV
mt,1,167,4107,Qwerty,J9CRLQRVP
mt,1,168,4106,Dragon,CLCQU2UV
mt,1,169,4106,soltan,RVR80Y9UV
mt,1,170,4105,lemonTree68,LLV0QRY9G
mt,1,171,4105,Eydou,90RQJ2
mt,1,172,4103,Lua™,J890VJ09
mt,1,173,4102,KuBei哭杯,90RJL8LVQ
mt,1,174,4102,Einsparen,RR8QPQQLU
mt,1,175,4102,<c5>JNSER,8PP0QV2R2
mt,1,176,4101,UmnStar,29CG8CL98
mt,1,177,4100,有栖川宮威仁,RUPQ8V0JP
mt,1,178,4100,Ryrey,V0LQQJR02
mt,1,179,4100,☆SANIZO☆,9QJJ80JJ8
mt,1,180,4099,ゆいてぃ⭐️スタスタスタ,QQ9889GR
mt,1,181,4099,Sirius Black,809JPQUR
mt,1,182,4099,MuK｜⚡JL ROYAL™⚡,UGUUQGV2
mt,1,183,4098,アオ助,98LRURPLL
mt,1,184,4097,Shem Shem,PCR09G99
mt,1,185,4097,balti,LGGC9J8RG
mt,1,186,4096,TTV Pandolorien,VR9C922L
mt,1,187,4095,ヒット,PJ2PUGQGL
mt,1,188,4094,JuniorDJ331,GQPPY22L8
mt,1,189,4092,TINERCI,Y2992GCL
mt,1,190,4092,Mr. Children,8CJYG9YPC
mt,1,191,4092,FeedingLs,YLVJ0JY
mt,1,192,4091,みー,28ULJ2JVJ
mt,1,193,4090,不知道叫什麼,P9YQ8GU9V
mt,1,194,4089,哈哈,J0CJG098
mt,1,195,4089,left gf for cr,80PVQCVLP
mt,1,196,4089,Mario,GPRG82RV
mt,1,197,4086,Mars,VL9PC009G
mt,1,198,4085,Gørvell Dahll,8URR8GJRL
mt,1,199,4084,།འའ།བཔན-ཉ,8G9C2UP
mt,1,200,4083,LA PASION,9VGJYCQ9G
mt,1,201,4083,DZAKA FATHARIAN,2JJJG2Q
mt,1,202,4082,へぶん,2CLYYR9CQ
mt,1,203,4081,J⭐️J,8YLUVVGQ0
mt,1,204,4079,1972,C8QQ9JCRJ
mt,1,205,4079,Kh-AD,VLJVL20P0
mt,1,206,4079,STG Lewakas,GJ28Q9YC
mt,1,207,4079,Styles,8QLQG9JUQ
mt,1,208,4078,George,2JRYLVJV
mt,1,209,4077,agas,QLLPPPJC
mt,1,210,4076,gggg,PPYC8900J
mt,1,211,4076,OKS RSHINSANITY,9VRG8QU29
mt,1,212,4076,RuhzeL,G8VLP2L
mt,1,213,4075,なぎ,2CR8UV98R
mt,1,214,4075,(１),R2L2J28U
mt,1,215,4075,Tad,LUPQ080JR
mt,1,216,4075,Will the thrill,GVCUPL8
mt,1,217,4075,adictoalfri,RUCQPC9UY
mt,1,218,4074,TactAnd€r$On☞♥️,GYGJ8PCJ
mt,1,219,4074,ジョニー,LRV9LJJJ2
mt,1,220,4072,민영장군,L8LGV9PQ
mt,1,221,4071,никольцев,8QPPYY2V
mt,1,222,4071,饿死了,CQ00GLPCJ
mt,1,223,4071,りょう,8PJ8Q092Q
mt,1,224,4070,XopXTill,2PU8UYLLQ
mt,1,225,4069,Acd/Phil,P9G8PJ0GV
mt,1,226,4068,two,PPPUPJG
mt,1,227,4068,good,P2LVQP992
mt,1,228,4068,✨Wilzy✨,Y8PL0G0
mt,1,229,4067,ワンタン,QCUYRQQYG
mt,1,230,4066,shakazzz,VYGJY9UPG
mt,1,231,4065,Karen ❤️ l,LRVLGQGQU
mt,1,232,4064,クロロ＝ルシルフル,8C2200VJ2
mt,1,233,4064,^_^,YULYRUQ2
mt,1,234,4063,DerOstenRegiert,C0Y2UC0LR
mt,1,235,4063,고통,2GYPU82LQ
mt,1,236,4062,cm_yyb,VR8RGGQUL
mt,1,237,4062,SHO,CJ2RJ0GJ
mt,1,238,4061,itamar,2Y8RLLVJY
mt,1,239,4061,ENOJON2005,LCJUGUQ2C
mt,1,240,4061,Mnish,JR2UGJ2LR
mt,1,241,4061,El Caballo,PC9G9CC2
mt,1,242,4060,Yuto,JU0JPUU9J
mt,1,243,4059,Yutan,CYLUYGVRP
mt,1,244,4058,ㅤㅤ,UU9RJ9RVP
mt,1,245,4056,nicky,YGYQVP08R
mt,1,246,4056,2rmandito,Q08RPV2G9
mt,1,247,4056,0さく信者,YJ8PQL2CL
mt,1,248,4056,챙챙이,2P22Q0GQJ
mt,1,249,4056,KernnelDebugger,CUCYVGQ08
mt,1,250,4055,Alvarotupapi,9JJVC90YJ
mt,1,251,4055,jecht,JGLV8VGCL
mt,1,252,4055,Master Chief,R2YUJ9UJ
mt,1,253,4055,Ogiii,9RUL8VUCG
mt,1,254,4054,BlessxHaaroo <3,YRPGLCU9
mt,1,255,4054,fikri,QJ8RLG9
mt,1,256,4053,PP,QQGJU2PQL
mt,1,257,4052,Bram,2Y29CYR0
mt,1,258,4052,"""うーたん""",90RVLPLJL
mt,1,259,4051,papa,GUP922URP
mt,1,260,4051,上村マヨ,YV8Q0YU8C
mt,1,261,4050,｢OLR™｣⚡EREN⚡,LUL90RYUL
mt,1,262,4049,Smiley,QCURCCQ0
mt,1,263,4049,玩家,G02QJ9R2G
mt,1,264,4048,Yuri,9UUUUGRC
mt,1,265,4048,廿二,8Q8UQL99
mt,1,266,4047,待機児童,YUCYP9PJ9
mt,1,267,4046,打造吃記得,PY8UQPP8
mt,1,268,4045,hicoar,9JLYRR2R
mt,1,269,4045,Simon,U020229VR
mt,1,270,4044,Lol,9U98GCLU8
mt,1,271,4044,VALUE!!,2G8CVGCR
mt,1,272,4043,Bdolf98,P8G20QLCU
mt,1,273,4043,もんばん,9QCVGL0Y
mt,1,274,4042,Trainer Simon,RG882QGUG
mt,1,275,4042,Yakku,GVCC0ULR
mt,1,276,4041,Zzz,9JGRU8R9G
mt,1,277,4041,ＴｒｙＨ 法比奥,2900L2UP
mt,1,278,4040,Name,2GYP0YL9R
mt,1,279,4040,Kiman,8CR22YCYG
mt,1,280,4039,bigastrense10,200LLLCUY
mt,1,281,4039,おわり | Mercy ✨,GVULYLCY0
mt,1,282,4039,Maiku,LQPR0P9P
mt,1,283,4038,負けたことがない,VPPVUJY0C
mt,1,284,4038,KiwiSeed,9PVPGJGC
mt,1,285,4037,LIFE STYLE,CYRRCUU0Y
mt,1,286,4036,awona,8Y8GY9QYR
mt,1,287,4036,任我行,C88G8P0JP
mt,1,288,4035,༒Bσรร รlαyєя༒,9UUR2Q8UQ
mt,1,289,4035,sunny stream,G9VJJVPP
mt,1,290,4035,성민쓰,22G0PRJ9Q
mt,1,291,4035,meow,U0UQGV8RV
mt,1,292,4034,ぽんつ,R2CVRRGU
mt,1,293,4034,Jeremy,GQR0PYGQG
mt,1,294,4034,トゥムトゥー,RCYJGLRY
mt,1,295,4034,keshayan,8URVV9VV
mt,1,296,4033,rhhiylsl,PU90YQRP2
mt,1,297,4033,SigmagrindsetL9,JC82R0CYJ
mt,1,298,4033,Vic,JR99YRC22
mt,1,299,4033,DR I LoonaLot,20LYL8UPC
mt,1,300,4033,Clasher,282UR99YV
mt,1,301,4033,YT ROYALE TFT,G02JLP9
mt,1,302,4033,Seamus1788,P82JPP28
mt,1,303,4032,Goaten,UY92RL8GV
mt,1,304,4032,JABA,UPQURJ0P
mt,1,305,4032,サムトル,PCC0L2CLG
mt,1,306,4032,かたーん,PPJPV8UU8
mt,1,307,4031,<c3>W • E V I L,VL990JGR8
mt,1,308,4031,⚠Artur⚠,99YRQJ8G
mt,1,309,4031,jiajian,8VQLGY0R2
mt,1,310,4030,Chewbacca,8LPCUUG00
mt,1,311,4030,APPLE JUICE,QGLQCU098
mt,1,312,4030,Trainer Maico,9982UUG
mt,1,313,4030,rico99,2CVV28Q29
mt,1,314,4029,Rocket-Paul-f2p,YLQQ0UVJL
mt,1,315,4029,blue,VJLJ8YRY9
mt,1,316,4029,泪无痕,UJ09VGUV9
mt,1,317,4028,あいうえお,8RRUUUVJQ
mt,1,318,4028,Zerstörer3,Y9LYG8CQ2
mt,1,319,4028,ruben,22UUPCY28
mt,1,320,4028,OrreTheLegend,Q0G0GCQ
mt,1,321,4027,嘻嘻哈哈,YLG0UPQ8U
mt,1,322,4026,Coles27,LYJ9Q8Y9
mt,1,323,4026,MERT,8CVJPUPY
mt,1,324,4025,Fire_Heart,8P2QU2L2
mt,1,325,4025,✨️️️️ Darky ᴮˢᴷ,22R8V0LY2
mt,1,326,4025,devilorange,9VU2VGLCR
mt,1,327,4025,HAMMER,98VP2L9V8
mt,1,328,4025,hamad nasser,89U2VRU
mt,1,329,4025,Lu_De_Luck ♥,8C2V9JC8C
mt,1,330,4025,ᶜᴸᴬᴿᴱ ⁴⁷ツ,GC8UCP9UG
mt,1,331,4024,テアモ I Prodyᶜᵃᵛ❥,9VC0G2C
mt,1,332,4024,YT: Ash Ezzt,8RRGVVYYY
mt,1,333,4024,Suplyce,22JPV9L8L
mt,1,334,4024,Deprived,999U829Q
mt,1,335,4024,Emko,RQQCPL2
mt,1,336,4024,梅氏,89UGUR92J
mt,1,337,4024,fire boss,209P82QJ0
mt,1,338,4023,br the one,99UJYC0JU
mt,1,339,4023,紅茶,8UC9LQJQ
mt,1,340,4022,xXmatthewjXx,2C0VG0CQP
mt,1,341,4022,牙キバル@VTuber,VYQQPPQYV
mt,1,342,4022,aleox,802CQ9P
mt,1,343,4022,여여,YU09JYYG
mt,1,344,4022,HuyTony,R2G0VR2Y
mt,1,345,4022,Toni,2R0CGCQV
mt,1,346,4021,Ek123,9QLRV0CL
mt,1,347,4021,Cmoiii,JRLG2RVJU
mt,1,348,4021,reemv5,2YPJQPGQ2
mt,1,349,4021,luxx,QL8CY9VRR
mt,1,350,4021,MikelPL,8Y0PVLR
mt,1,351,4021,AduKing,J2VQ8RUQ8
mt,1,352,4020,**cys**@#&#,CGCP0Y2JL
mt,1,353,4020,zaid,CLQVC8VC
mt,1,354,4020,harsh,2JLQQR80C
mt,1,355,4020,KHĂNI,8R0GGVCR
mt,1,356,4020,Mr.Monacle,YY8898VU
mt,1,357,4020,oli,2JYYC0GQ
mt,1,358,4019,♥️Jami♥️,G0RRR8JJ
mt,1,359,4019,⚡Ďäŕkøń™⚡,8C2PPULYV
mt,1,360,4019,h1S@no,2RC2L29RG
mt,1,361,4018,Mini-Caille,QC2C9R8V
mt,1,362,4018,jegdish,CJ2YQQJL
mt,1,363,4018,Hagurmert,2QR020LV8
mt,1,364,4018,zoo,28998LPL
mt,1,365,4018,Asalto,LLUQVJC9
mt,1,366,4018,WG mfmfgaupon,UYRP909PV
mt,1,367,4017,TOM I Sunshine,CR92GGUV
mt,1,368,4017,out of reach,C22QJU29L
mt,1,369,4016,Leo,LRJ80LLGC
mt,1,370,4015,-Senzu-,RVPYVLRJ
mt,1,371,4015,Big Cam,CUQ9PLVYU
mt,1,372,4015,GS I Nico,YJRCUV09
mt,1,373,4015,TTK:AlphaAfAlex,JLLY0Y9Q0
mt,1,374,4015,Dofla,Q9VQLY8
mt,1,375,4015,potato man,RQQ80UQ0
mt,1,376,4015,NAFSIM,9CRRJYLR
mt,1,377,4015,精神世界,PGYVVU9UL
mt,1,378,4015,Gyro,YGU89QLG
mt,1,379,4014,ずっしり迫撃主,9PP9J8PY8
mt,1,380,4014,Kears,PLPJC2JLL
mt,1,381,4014,✨highlander✨,P2PPG0Q9
mt,1,382,4014,tevoyamachacarr,2C0GJPLRJ
mt,1,383,4014,Dreedy >•<,VYRQY98PL
mt,1,384,4014,Aurora,QQG0PJLRU
mt,1,385,4014,Askin,UCGLP9JP8
mt,1,386,4013,たけし,YULGJ0CC0
mt,1,387,4013,둥근둥근,89LG2QJQP
mt,1,388,4013,Ace,G9LRPGRQ
mt,1,389,4013,fett2,P9C2QRCCP
mt,1,390,4013,Yuwa,9LC9J2RGY
mt,1,391,4013,今晚帮•专取上将首级,29RG2C90C
mt,1,392,4012,Collin,2VPG9P22
mt,1,393,4012,m a v e r i c k,VQUQ29PYL
mt,1,394,4012,liam,PPC08YVVR
mt,1,395,4012,zahit,8920VJPL2
mt,1,396,4012,beastinite,LV22J0VP
mt,1,397,4012,#Kürbistumor,2CVCGLG2
mt,1,398,4012,リム,2YQYRRQ0V
mt,1,399,4012,Chaz,90VJYYJR9
mt,1,400,4011,Maxxy,Y0CQ2RUC8
mt,1,401,4011,DARKnet❤️Kei,8QLQYRP0V
mt,1,402,4011,Rishabh,JJQ82L8P
mt,1,403,4011,ＭＡＩＳＯＮ,PQQ9V282L
mt,1,404,4011,D14s,YJUL0LUQ
mt,1,405,4011,Skanor,999CULLR
mt,1,406,4011,natoun!!!,LQQJ8CCU
mt,1,407,4011,Loops,8JGG0YUP8
mt,1,408,4011,PR I P̶I̶T̶A̶S̶,8ULLPGYR0
mt,1,409,4011,BryZal,LRQ0U20
mt,1,410,4011,Kevin McCann,9QRUVLPY
mt,1,411,4010,Boomek,8YL2L9C9G
mt,1,412,4010,❤️BV❤️,82CVQLJ90
mt,1,413,4010,Y.U.N.U.S,PVPQYRC
mt,1,414,4010,❤️漷箹姬❤️,8L8UUGCPJ
mt,1,415,4010,南城,VVGPP2P8R
mt,1,416,4010,アルべートI álberť✨,9J8VUUCGJ
mt,1,417,4010,Z O I K Y,UGV8JUP2
mt,1,418,4010,John77,2GCL89QGP
mt,1,419,4010,Maximilian,8GGUG80Q
mt,1,420,4010,✨별,ULVLGY98V
mt,1,421,4009,GENGER❤️KIDDKEO,P822G89U2
mt,1,422,4009,benhu,20PUUPG9LJ
mt,1,423,4009,Odette,2U2V2P80U
mt,1,424,4009,派大,R8Q0V080R
mt,1,425,4009,Hong,CJLCC0PV
mt,1,426,4009,Joseph.o.,LPJJ8JCY
mt,1,427,4009,M A H S U N,89808RUYQ
mt,1,428,4009,Jåck,2R8GYRJU
mt,1,429,4008,fung,LLGY2QQ
mt,1,430,4008,♤ENEN♤,8GLVLVYVG
mt,1,431,4008,Amnesia,2YUG8QC0C
mt,1,432,4007,いまむ〜,Y8L2R2U0
mt,1,433,4007,TETUO,G88P9GQ8
mt,1,434,4007,Paxus,JRY2Q92L
mt,1,435,4007,Lucas Augusto,P8RPPGGQ
mt,1,436,4006,ぽぽ,200LGQ0YG2
mt,1,437,4006,LUbo,URJ2CYJLJ
mt,1,438,4006,grivs,QUJG88YY9
mt,1,439,4006,꧁✭kyouji119✭꧂,20P8RUYPG
mt,1,440,4006,YOUP2WIN,PRJJRGCU9
mt,1,441,4005,YT OverPower,8JYGVYGPL
mt,1,442,4005,ΨMΔ̈ΠUΨ,G8V9G82C2
mt,1,443,4005,KX,LCG0C2RQ0
mt,1,444,4005,繁花似錦,UGU2QRYJ9
mt,1,445,4005,タクミン,2JJY8Q8JV
mt,1,446,4005,PURPLE,U80GL2JPU
mt,1,447,4005,Scaler,2C8LUGGY2
mt,1,448,4005,Legend,2JLRGVQRU
mt,1,449,4005,Rowwín,R0LVLL2VG
mt,1,450,4005,ぴぃ,RR2URP2C8
mt,1,451,4005,GOD러브케리,2YJ90U98
mt,1,452,4005,KTWIZ V2,GUJJRG2L
mt,1,453,4004,A2L0E0X8,8RQ29L80C
mt,1,454,4004,Shadow,2PLJ0JL8R
mt,1,455,4004,k5,PLY0R282J
mt,1,456,4004,Mini Collin,9G8GY2L0G
mt,1,457,4004,<c7>Cheeze,JUC9CQ2Y
mt,1,458,4004,BreZel,UY8JLQLLG
mt,1,459,4004,꧁Ｈｕｇｏ꧂,Q92RVY9U
mt,1,460,4004,superior1ty,29GR9L8U2
mt,1,461,4004,nicekim,UYUPQ8R2
mt,1,462,4003,るる,8QPPC00LP
mt,1,463,4003,FS丨Bossくん❤️龍寶✨,RJRR9UJ
mt,1,464,4003,twitchflorian,98P2C9PQU
mt,1,465,4003,Saul147_YT,8PQG2GJ2
mt,1,466,4003,ken'ya,80QJ8PUG9
mt,1,467,4003,Friedpiper,PPJPGVQU
mt,1,468,4003,Henry,GV2PC8PCR
mt,1,469,4003,コーラ,GJPQR2VUR
mt,1,470,4003,Evolutiohn,LYJRP0Y
mt,1,471,4002,Melle,PVYGP2PV
mt,1,472,4002,課金遊戲,GL9G9YGRV
mt,1,473,4002,XxGaNgStErxX,8J0Q9VC2V
mt,1,474,4002,Wavizy,28Q8VVRR
mt,1,475,4002,Godlike,2JP8UVVPU
mt,1,476,4002,Spinoza,PQYLGQ2VJ
mt,1,477,4001,Insane,UP8GPP99C
mt,1,478,4001,IEX_星塵,9Y9RC9LJP
mt,1,479,4001,しまあじ,CCJ9292
mt,1,480,4001,KRESH,P9GR8Q9PC
mt,1,481,4001,Nine Circles ✨️,99VQCRR8U
mt,1,482,4001,Boris09,8RJQJYC8
mt,1,483,4001,Dvachevskiy,Y0YCUUCQ
mt,1,484,4000,Sickest WW,8P8GJQPY
mt,1,485,4000,messi,80YRPQC9C
mt,1,486,4000,Kazumi,2CY2CGP2L
mt,1,487,4000,tallginger14,2P22CJ8U9
mt,1,488,4000,Filip,VQ2GGUCQ
mt,1,489,4000,AL I Marlon,90YVJPV2R
mt,1,490,4000,Martin,LR8YLL0
mt,1,491,4000,#FREEMARKARYAN,JV90JQYQG
mt,1,492,4000,.exe,GL9QGGV0
mt,1,493,4000,Ilias,2CJ80QYRC
mt,1,494,4000,Neathdrawls,9Y0PQ0PCL
mt,1,495,4000,Trainer/Ron,28J92C00
mt,1,496,3999,Daniel,2YJ2QULU
mt,1,497,3999,BigD,2Y2J9P0RG
mt,1,498,3999,Parrot✨,JJCGYV0UL
mt,1,499,3998,wavizy✨轩,JJ9CPP82R
mt,1,500,3997,c.c,2CU2CYRU0
mt,1,501,3997,xXMAcsXx,8829GYYL9
mt,1,502,3995,iej,UQRJUVYCV
mt,1,503,3995,anaya,LYGP9GPU
mt,1,504,3994,みろ,9J0VYPVUL
mt,1,505,3994,Yawneeee♦♦♦,90L0J0PL
mt,1,506,3994,Nightmare,9V8R00P2U
mt,1,507,3993,xFrancisco7x,2JRLCPLRV
mt,1,508,3993,Furkan,C020UJGVJ
mt,1,509,3992,花より穴掘り師,8JUQJVLQ8
mt,1,510,3991,laugh,LURJPP0
mt,1,511,3990,BLK,UJC99V8UP
mt,1,512,3990,Ha1ron,90CCGJ008
mt,1,513,3990,chebbez,UGYG0JRR
mt,1,514,3990,Xnezhen,9GL9L0YV0
mt,1,515,3989,kevgod,8PJLJ89Y
mt,1,516,3989,neqa63,8G9RGLR0
mt,1,517,3989,Eduardo,8U28JPQ8J
mt,1,518,3988,とし,L9LPJ0J
mt,1,519,3987,マカナのソーセージ,PJLL92UY9
mt,1,520,3987,Pascal,Y9GR0UCCJ
mt,1,521,3986,ᴅᴀᴠɪᴅㅤ⸙,L082VPRPP
mt,1,522,3986,Revenge-Neymar,JPCGRPR2
mt,1,523,3985,中悅一品,8CJGGJCL
mt,1,524,3985,Nudelgott,2LQLP22QC
mt,1,525,3985,桓騎,PUVQRY0CL
mt,1,526,3984,Busfahrer Dirk,PYYLQQ80R
mt,1,527,3984,ithomas,8YVJGUVR9
mt,1,528,3984,<c5>THE ICE,GU2LY9R9Q
mt,1,529,3983,ES│⚡Thehc10™⚡,8990L0C8L
mt,1,530,3982,2ndBestInClan,P2UCQ9JVY
mt,1,531,3982,Fadi.yacoub,YGGP89JJ
